Title,Tag,URL
Labour must turbocharge its offer to young people. Britain’s fate depends on it,commentisfree,https://www.theguardian.com/commentisfree/2019/nov/20/labour-young-people-britain-voters-johnson
"The panel  


  The election debate: who came out on top? The panel verdict",commentisfree,https://www.theguardian.com/commentisfree/2019/nov/19/election-debate-panel-boris-johnson-jeremy-corbyn
Labour’s broadband pledge shows a return to the vision of its great election victories,commentisfree,https://www.theguardian.com/commentisfree/2019/nov/17/labour-broadband-election-victories-housing-schools-hospitals
The Lib Dems hate Labour more than they hate Brexit,commentisfree,https://www.theguardian.com/commentisfree/2019/nov/14/lib-dems-labour-brexit-jo-swinson-remain-vote-boris-johnson
Why I am campaigning for Labour in this seismic election,commentisfree,https://www.theguardian.com/commentisfree/2019/nov/12/campaigning-labour-britain-corbyn
Gaffe? Jacob Rees-Mogg’s Grenfell slur shows how Tories really think,commentisfree,https://www.theguardian.com/commentisfree/2019/nov/06/gaffe-jacob-rees-mogg-grenfell-tories-votes
"Yes, the billionaire club is one we really need to shut down",commentisfree,https://www.theguardian.com/commentisfree/2019/nov/04/billionaire-club-needs-shut-down
People are passionate about politics again – and they want radical solutions,commentisfree,https://www.theguardian.com/commentisfree/2019/oct/30/people-passionate-politics-radical-solutions-labour-election-tory-austerity
It’s the People’s Vote of Judea v the Judean People’s Vote,commentisfree,https://www.theguardian.com/commentisfree/2019/oct/28/peoples-vote-labour-brexit-second-referendum
A December election is Labour’s least-worst option,commentisfree,https://www.theguardian.com/commentisfree/2019/oct/25/jeremy-corbyn-boris-johnson-brexit-december-election
It’s time for Labour to bite the bullet and embrace an election,commentisfree,https://www.theguardian.com/commentisfree/2019/oct/23/labour-election-brexit-boris-johnson-jeremy-corbyn
"The UK press is reducing Brexit to a crude soap opera, ignoring the real story",commentisfree,https://www.theguardian.com/commentisfree/2019/oct/21/uk-press-brexit-media
Shortcuts  ‘Van homes’ aren’t romantic – they are proof of our horrifying housing crisis,society,https://www.theguardian.com/society/shortcuts/2019/oct/21/van-homes-arent-romantic-they-are-proof-of-our-horrifying-housing-crisis
Boris Johnson’s Brexit dream is to shred workers’ rights and social protections,commentisfree,https://www.theguardian.com/commentisfree/2019/oct/18/boris-johnson-brexit-dream-shred-workers-rights
Labour MPs who vote for a Johnson Brexit deal should lose the whip,commentisfree,https://www.theguardian.com/commentisfree/2019/oct/16/johnson-brexit-deal-labour-mps-lose-whip
The shake-up in Corbyn’s team comes at a critical moment for Labour,commentisfree,https://www.theguardian.com/commentisfree/2019/oct/11/shakeup-corbyn-labour-karie-murphy-mcdonnell
Labour is letting other people define its Brexit message. That has to change,commentisfree,https://www.theguardian.com/commentisfree/2019/oct/05/labour-brexit-message-election
Labour’s message of ‘the many not the few’ can beat the Tories,commentisfree,https://www.theguardian.com/commentisfree/2019/oct/02/labour-many-not-the-few-election-anti-elite
